public_id,year,permit_number,permit_type
41318,2019,1112,Whelk - Resident
41318,2019,295,Lobster - Resident
41318,2019,3893,Crab - Resident
41318,2019,586,Food Fish - Resident
41321,2019,2529,Horseshoe Crab - Resident
41321,2019,2529,Crab - Resident
41321,2019,3789,Food Fish - Resident
41329,2019,10777,Food Fish/Crustacea Dealer/Shipper
41329,2019,1414,Whelk - Resident
41329,2019,4028,Horseshoe Crab - Resident
41329,2019,4028,Crab - Resident
41329,2019,5576,Food Fish - Resident
41329,2019,73,Lobster - Resident
41333,2019,1029,Whelk - Resident
41333,2019,1553,Horseshoe Crab - Resident
41333,2019,1553,Crab - Resident
41333,2019,2586,Food Fish - Resident
41333,2019,5005,Lobster - Resident
41346,2019,3989,Horseshoe Crab - Resident
41346,2019,3989,Crab - Resident
41362,2019,3831,Horseshoe Crab - Resident
41362,2019,3831,Crab - Resident
41362,2019,4344,Food Fish - Resident
41365,2019,1899,Food Fish - Resident
41368,2019,3826,Crab - Resident
41384,2019,194,Party/Charter Boat
41387,2019,2596,Food Fish - Resident
41397,2019,1089,Food Fish - Resident
41449,2019,201499,Food Fish Landing
41457,2019,364,Food Fish - Resident
41469,2019,1678,Party/Charter Boat
41469,2019,3303,Food Fish - Resident
41470,2019,3533,Food Fish - Resident
41471,2019,267,Crab - NR
41472,2019,101493,Food Fish - NR
41472,2019,226,Horseshoe Crab - NR
41472,2019,226,Crab - NR
41473,2019,1053,Lobster - Resident
41473,2019,1100,Whelk - Resident
41473,2019,11061,Food Fish/Crustacea Dealer/Shipper
41473,2019,1524,Horseshoe Crab - Resident
41473,2019,1524,Crab - Resident
41473,2019,19,Marine Bait
41473,2019,2303,Food Fish - Resident
41475,2019,1103,Whelk - Resident
41475,2019,2966,Food Fish - Resident
41475,2019,3897,Horseshoe Crab - Resident
41475,2019,3897,Crab - Resident
41483,2019,210,Food Fish - Resident
41483,2019,5111,Lobster - Resident
41483,2019,5111,Lobster Bait Gill Net
41484,2019,2255,Crab - Resident
41484,2019,2308,Lobster - Resident
41484,2019,2308,Lobster Bait Gill Net
41484,2019,3794,Food Fish - Resident
41487,2019,3419,Food Fish - Resident
41492,2019,2351,Horseshoe Crab - Resident
41492,2019,2351,Crab - Resident
41507,2019,140,Food Fish - Resident
41507,2019,4072,Crab - Resident
41507,2019,548,Lobster - Resident
41507,2019,548,Lobster Bait Gill Net
41509,2019,1404,Whelk - Resident
41509,2019,1891,Lobster - Resident
41509,2019,1891,Lobster Bait Gill Net
41509,2019,3862,Horseshoe Crab - Resident
41509,2019,3862,Crab - Resident
41509,2019,4325,Food Fish - Resident
41510,2019,1984,Lobster - Resident
41510,2019,5654,Food Fish - Resident
41523,2019,2311,Party/Charter Boat
41532,2019,1047,Whelk - Resident
41532,2019,3921,Horseshoe Crab - Resident
41532,2019,3921,Crab - Resident
41532,2019,655,Lobster - Resident
41532,2019,655,Lobster Bait Gill Net
41532,2019,876,Food Fish - Resident
41537,2019,3760,Food Fish - Resident
41552,2019,245,Crab - NR
41569,2019,3400,Food Fish - Resident
41579,2019,1359,Whelk - Resident
41579,2019,1385,Food Fish - Resident
41579,2019,522,Horseshoe Crab - Resident
41579,2019,522,Crab - Resident
41579,2019,5575,Lobster - Resident
41579,2019,5575,Lobster Bait Gill Net
41585,2019,18,Crab - Resident
41585,2019,286,Gill Net - Resident
41601,2019,2444,Crab - Resident
41611,2019,2014,Food Fish - Resident
41611,2019,499,Lobster - Resident
41611,2019,913,Horseshoe Crab - Resident
41611,2019,913,Crab - Resident
41614,2019,605,Food Fish - Resident
41616,2019,1107,Whelk - Resident
41616,2019,130,Horseshoe Crab - Resident
41616,2019,130,Crab - Resident
41616,2019,39,Food Fish - Resident
41616,2019,5624,Lobster - Resident
41621,2019,20,Food Fish - Resident
41623,2019,2868,Food Fish - Resident
41624,2019,319,Party/Charter Boat
41639,2019,1427,Whelk - Resident
41639,2019,1895,Horseshoe Crab - Resident
41639,2019,1895,Crab - Resident
41639,2019,2869,Lobster - Resident
41639,2019,3191,Food Fish - Resident
41645,2019,1033,Whelk - Resident
41645,2019,11206,Food Fish/Crustacea Dealer/Shipper
41645,2019,149,Lobster - Resident
41645,2019,3835,Horseshoe Crab - Resident
41645,2019,3835,Crab - Resident
41645,2019,4319,Food Fish - Resident
41652,2019,1215,Whelk - Resident
41652,2019,1220,Menhaden Purse Seine 30 GT or less
41652,2019,17,Food Fish - Resident
41652,2019,5181,Lobster - Resident
41652,2019,675,Crab - Resident
41652,2019,9042,Food Fish/Crustacea Dealer/Shipper
41663,2019,101520,Food Fish - NR
41663,2019,327,Horseshoe Crab - NR
41663,2019,327,Crab - NR
41688,2019,451,Lobster - NR
41689,2019,9046,Lobster - NR
41691,2019,3481,Food Fish - Resident
41697,2019,2647,Horseshoe Crab - Resident
41697,2019,2647,Crab - Resident
41697,2019,5428,Food Fish - Resident
41714,2019,3820,Food Fish - Resident
41727,2019,1259,Food Fish - Resident
41728,2019,1143,Whelk - Resident
41728,2019,2147,Horseshoe Crab - Resident
41728,2019,2147,Crab - Resident
41728,2019,449,Food Fish - Resident
41729,2019,178,Food Fish - Resident
41729,2019,193,Party/Charter Boat
41738,2019,2441,Food Fish - Resident
41749,2019,1211,Whelk - Resident
41749,2019,1856,Food Fish - Resident
41749,2019,55,Horseshoe Crab - Resident
41749,2019,55,Crab - Resident
41754,2019,1428,Whelk - Resident
41754,2019,1698,Food Fish - Resident
41754,2019,5968,Lobster - Resident
41755,2019,2289,Food Fish - Resident
41755,2019,5705,Lobster - Resident
41755,2019,690,Crab - Resident
41765,2019,1150,Whelk - Resident
41765,2019,2560,Crab - Resident
41765,2019,3616,Food Fish - Resident
41773,2019,1276,Lobster - Resident
41773,2019,1542,Horseshoe Crab - Resident
41773,2019,1542,Crab - Resident
41773,2019,2984,Food Fish - Resident
41794,2019,1263,Whelk - Resident
41794,2019,2704,Food Fish - Resident
41794,2019,3959,Horseshoe Crab - Resident
41794,2019,3959,Crab - Resident
41813,2019,1275,Whelk - Resident
41813,2019,4114,Food Fish - Resident
41813,2019,909,Horseshoe Crab - Resident
41813,2019,909,Crab - Resident
41823,2019,1131,Whelk - Resident
41823,2019,1683,Food Fish - Resident
41823,2019,2472,Horseshoe Crab - Resident
41823,2019,2472,Crab - Resident
41831,2019,511,Food Fish - Resident
41847,2019,1406,Whelk - Resident
41847,2019,1574,Horseshoe Crab - Resident
41847,2019,1574,Crab - Resident
41847,2019,16,Food Fish - Resident
41847,2019,3300,Lobster - Resident
41852,2019,3735,Food Fish - Resident
41854,2019,2096,Food Fish - Resident
41854,2019,291,Party/Charter Boat
41861,2019,2479,Horseshoe Crab - Resident
41861,2019,2479,Crab - Resident
41900,2019,3468,Food Fish - Resident
41900,2019,3978,Horseshoe Crab - Resident
41900,2019,3978,Crab - Resident
41902,2019,904,Food Fish - Resident
41903,2019,1015,Whelk - Resident
41903,2019,1339,Horseshoe Crab - Resident
41903,2019,1339,Crab - Resident
41903,2019,2664,Food Fish - Resident
41907,2019,369,Food Fish - Resident
41907,2019,847,Lobster - Resident
41916,2019,10811,Food Fish/Crustacea Dealer/Shipper
41916,2019,2449,Party/Charter Boat
41916,2019,3834,Horseshoe Crab - Resident
41916,2019,3834,Crab - Resident
41916,2019,5369,Food Fish - Resident
41926,2019,1049,Horseshoe Crab - Resident
41926,2019,1049,Crab - Resident
41926,2019,2265,Food Fish - Resident
41926,2019,5900,Lobster - Resident
41929,2019,11270,Food Fish/Crustacea Dealer/Shipper
41929,2019,1413,Whelk - Resident
41929,2019,4000,Horseshoe Crab - Resident
41929,2019,4000,Crab - Resident
41929,2019,5510,Food Fish - Resident
41954,2019,1152,Crab - Resident
41954,2019,2388,Food Fish - Resident
41955,2019,3449,Food Fish - Resident
41959,2019,2937,Food Fish - Resident
41966,2019,202,Horseshoe Crab - Resident
41966,2019,202,Crab - Resident
41966,2019,388,Food Fish - Resident
41967,2019,1273,Horseshoe Crab - Resident
41967,2019,1273,Crab - Resident
41967,2019,2301,Lobster - Resident
41967,2019,2587,Food Fish - Resident
41970,2019,2298,Food Fish - Resident
41974,2019,114,Food Fish - Resident
41974,2019,1328,Whelk - Resident
41974,2019,1503,Horseshoe Crab - Resident
41974,2019,1503,Crab - Resident
41974,2019,3260,Lobster - Resident
41981,2019,1082,Horseshoe Crab - Resident
41981,2019,1082,Crab - Resident
41981,2019,2300,Food Fish - Resident
41984,2019,2989,Food Fish - Resident
41984,2019,9954,Lobster - Resident
41985,2019,1039,Whelk - Resident
41985,2019,1102,Lobster - Resident
41985,2019,2570,Food Fish - Resident
41985,2019,3852,Horseshoe Crab - Resident
41985,2019,3852,Crab - Resident
41991,2019,501,Food Fish - Resident
420043,2019,1495,Party/Charter Boat
42030,2019,1186,Whelk - Resident
42030,2019,201578,Food Fish Landing
42030,2019,2244,Party/Charter Boat
42030,2019,2630,Horseshoe Crab - Resident
42030,2019,2630,Crab - Resident
42035,2019,1675,Food Fish - Resident
42036,2019,1035,Whelk - Resident
42036,2019,1458,Lobster - Resident
42036,2019,2440,Food Fish - Resident
42036,2019,359,Horseshoe Crab - Resident
42036,2019,359,Crab - Resident
42039,2019,3178,Food Fish - Resident
42040,2019,9055,Lobster - NR
42049,2019,1201,Horseshoe Crab - Resident
42049,2019,1201,Crab - Resident
42049,2019,2466,Food Fish - Resident
42049,2019,469,Party/Charter Boat
42057,2019,1030,Whelk - Resident
42057,2019,2048,Horseshoe Crab - Resident
42057,2019,2048,Crab - Resident
42057,2019,473,Food Fish - Resident
42057,2019,757,Lobster - Resident
42058,2019,1297,Whelk - Resident
42058,2019,2095,Horseshoe Crab - Resident
42058,2019,2095,Crab - Resident
42058,2019,3649,Food Fish - Resident
42058,2019,57,Lobster - Resident
42086,2019,3810,Food Fish - Resident
42092,2019,1068,Lobster Landing
42092,2019,1412,Whelk - Resident
42092,2019,5505,Food Fish - Resident
42094,2019,2356,Food Fish - Resident
42094,2019,269,Party/Charter Boat
42103,2019,1776,Crab - Resident
42105,2019,2703,Horseshoe Crab - Resident
42105,2019,2703,Crab - Resident
42105,2019,4025,Food Fish - Resident
42117,2019,1500,Food Fish - Resident
42123,2019,1170,Whelk - Resident
42123,2019,3898,Horseshoe Crab - Resident
42123,2019,3898,Crab - Resident
42123,2019,5383,Food Fish - Resident
42123,2019,5787,Lobster - Resident
42123,2019,5787,Lobster Bait Gill Net
42129,2019,2199,Food Fish - Resident
42137,2019,2296,Food Fish - Resident
42137,2019,975,Lobster - Resident
42148,2019,1307,Whelk - Resident
42148,2019,2102,Horseshoe Crab - Resident
42148,2019,2102,Crab - Resident
42148,2019,2489,Food Fish - Resident
42153,2019,1119,Whelk - Resident
42153,2019,337,Horseshoe Crab - Resident
42153,2019,337,Crab - Resident
42153,2019,900,Lobster - Resident
42153,2019,932,Food Fish - Resident
42172,2019,1969,Crab - Resident
42172,2019,3558,Food Fish - Resident
42175,2019,1425,Whelk - Resident
42175,2019,4042,Horseshoe Crab - Resident
42175,2019,4042,Crab - Resident
42175,2019,5550,Food Fish - Resident
42204,2019,2543,Food Fish - Resident
42206,2019,300,Party/Charter Boat
42220,2019,1829,Lobster - Resident
42220,2019,3626,Food Fish - Resident
42222,2019,2024,Food Fish - Resident
42239,2019,2091,Crab - Resident
42239,2019,321,Lobster - Resident
42239,2019,5,Food Fish - Resident
42240,2019,3118,Food Fish - Resident
42241,2019,371,Lobster - NR
42246,2019,1829,Food Fish - Resident
42246,2019,767,Crab - Resident
42270,2019,1761,Crab - Resident
42278,2019,150,Lobster - NR
42282,2019,2180,Food Fish - Resident
42300,2019,2163,Food Fish - Resident
42320,2019,1894,Horseshoe Crab - Resident
42320,2019,1894,Crab - Resident
42320,2019,3454,Food Fish - Resident
42324,2019,149,Food Fish - Resident
42327,2019,4357,Food Fish - Resident
42331,2019,1221,Marine Bait
42341,2019,2038,Crab - Resident
42341,2019,2325,Lobster - Resident
42341,2019,2604,Food Fish - Resident
42344,2019,1322,Whelk - Resident
42344,2019,1675,Horseshoe Crab - Resident
42344,2019,1675,Crab - Resident
42344,2019,3154,Food Fish - Resident
42345,2019,1036,Whelk - Resident
42345,2019,2037,Horseshoe Crab - Resident
42345,2019,2037,Crab - Resident
42345,2019,291,Lobster - Resident
42345,2019,83,Food Fish - Resident
42361,2019,1546,Food Fish - Resident
42372,2019,1979,Horseshoe Crab - Resident
42372,2019,1979,Crab - Resident
42372,2019,3892,Food Fish - Resident
42374,2019,2181,Horseshoe Crab - Resident
42374,2019,2181,Crab - Resident
42374,2019,3891,Food Fish - Resident
42377,2019,1809,Crab - Resident
42377,2019,3354,Food Fish - Resident
42386,2019,1227,Food Fish - Resident
42388,2019,3948,Horseshoe Crab - Resident
42388,2019,3948,Crab - Resident
42388,2019,5475,Food Fish - Resident
42390,2019,122,Lobster - Resident
42393,2019,1074,Whelk - Resident
42393,2019,1261,Food Fish - Resident
42405,2019,3602,Food Fish - Resident
42406,2019,3603,Food Fish - Resident
42409,2019,1960,Party/Charter Boat
42412,2019,10971,Food Fish/Crustacea Dealer/Shipper
42412,2019,332,Horseshoe Crab - Resident
42412,2019,332,Crab - Resident
42412,2019,5470,Food Fish - Resident
42413,2019,1179,Whelk - Resident
42413,2019,2566,Horseshoe Crab - Resident
42413,2019,2566,Crab - Resident
42413,2019,3211,Food Fish - Resident
42420,2019,10877,Food Fish/Crustacea Dealer/Shipper
42420,2019,2380,Crab - Resident
42420,2019,305,Food Fish - Resident
42420,2019,494,Lobster - Resident
42431,2019,1170,Horseshoe Crab - Resident
42431,2019,1170,Crab - Resident
42431,2019,1251,Whelk - Resident
42431,2019,2414,Food Fish - Resident
42431,2019,927,Lobster - Resident
42432,2019,1396,Whelk - Resident
42432,2019,4005,Horseshoe Crab - Resident
42432,2019,4005,Crab - Resident
42432,2019,560,Food Fish - Resident
42440,2019,1892,Food Fish - Resident
42440,2019,358,Party/Charter Boat
42440,2019,838,Horseshoe Crab - Resident
42440,2019,838,Crab - Resident
42442,2019,154,Crab - Resident
42442,2019,93,Food Fish - Resident
42450,2019,1239,Food Fish - Resident
42452,2019,1038,Whelk - Resident
42452,2019,1609,Food Fish - Resident
42452,2019,619,Horseshoe Crab - Resident
42452,2019,619,Crab - Resident
42452,2019,8647,Lobster - Resident
42467,2019,3046,Food Fish - Resident
42474,2019,1217,Menhaden Purse Seine 30 GT or less
42474,2019,1662,Crab - Resident
42474,2019,3144,Food Fish - Resident
42476,2019,3004,Food Fish - Resident
42476,2019,9511,Lobster - Resident
42493,2019,2959,Food Fish - Resident
42502,2019,1109,Whelk - Resident
42502,2019,1353,Lobster - Resident
42502,2019,155,Crab - Resident
42502,2019,96,Food Fish - Resident
42503,2019,630,Food Fish - Resident
42504,2019,2810,Horseshoe Crab - Resident
42504,2019,2810,Crab - Resident
42504,2019,4313,Food Fish - Resident
42509,2019,1053,Lobster Landing
42509,2019,1669,Crab - Resident
42509,2019,3150,Food Fish - Resident
42515,2019,10709,Food Fish/Crustacea Dealer/Shipper
42515,2019,1367,Food Fish - Resident
42541,2019,3871,Horseshoe Crab - Resident
42541,2019,3871,Crab - Resident
42541,2019,5396,Food Fish - Resident
42543,2019,1221,Horseshoe Crab - Resident
42543,2019,1221,Crab - Resident
42543,2019,2494,Food Fish - Resident
42553,2019,1198,Crab - Resident
42590,2019,4054,Horseshoe Crab - Resident
42590,2019,4054,Crab - Resident
42594,2019,1246,Horseshoe Crab - Resident
42594,2019,1246,Crab - Resident
42594,2019,2213,Food Fish - Resident
42594,2019,2268,Lobster - Resident
42598,2019,165,Food Fish - Resident
42600,2019,366,Food Fish - Resident
42600,2019,7905,Lobster - Resident
42600,2019,7905,Lobster Bait Gill Net
42609,2019,1080,Lobster - Resident
42609,2019,1279,Whelk - Resident
42609,2019,2041,Crab - Resident
42616,2019,1462,Crab - Resident
42616,2019,1559,Food Fish - Resident
42617,2019,3730,Food Fish - Resident
42619,2019,11079,Food Fish/Crustacea Dealer/Shipper
42619,2019,1432,Whelk - Resident
42619,2019,2413,Horseshoe Crab - Resident
42619,2019,2413,Crab - Resident
42619,2019,5589,Food Fish - Resident
42649,2019,1267,Whelk - Resident
42649,2019,3031,Food Fish - Resident
42649,2019,3900,Horseshoe Crab - Resident
42649,2019,3900,Crab - Resident
42653,2019,3664,Food Fish - Resident
42655,2019,3967,Food Fish - Resident
42655,2019,3975,Horseshoe Crab - Resident
42655,2019,3975,Crab - Resident
42656,2019,206,Food Fish - Resident
42656,2019,362,Lobster - Resident
42656,2019,4008,Horseshoe Crab - Resident
42656,2019,4008,Crab - Resident
42664,2019,3974,Horseshoe Crab - Resident
42664,2019,3974,Crab - Resident
42666,2019,1911,Food Fish - Resident
42666,2019,853,Horseshoe Crab - Resident
42666,2019,853,Crab - Resident
42681,2019,539,Food Fish - Resident
42686,2019,2039,Horseshoe Crab - Resident
42686,2019,2039,Crab - Resident
42686,2019,2150,Food Fish - Resident
42705,2019,1363,Whelk - Resident
42705,2019,5531,Food Fish - Resident
42709,2019,1523,Food Fish - Resident
42718,2019,3764,Food Fish - Resident
42718,2019,3931,Horseshoe Crab - Resident
42718,2019,3931,Crab - Resident
42742,2019,2307,Food Fish - Resident
42745,2019,1161,Whelk - Resident
42745,2019,1489,Horseshoe Crab - Resident
42745,2019,1489,Crab - Resident
42745,2019,2875,Food Fish - Resident
42745,2019,93,Lobster - Resident
42747,2019,21,Food Fish - Resident
42747,2019,3842,Horseshoe Crab - Resident
42747,2019,3842,Crab - Resident
42747,2019,5273,Lobster - Resident
42748,2019,2795,Food Fish - Resident
42752,2019,2737,Ribbed Mussel - Bait
42752,2019,622,Horseshoe Crab - Resident
42752,2019,622,Crab - Resident
42752,2019,862,Food Fish - Resident
42760,2019,1587,Party/Charter Boat
42760,2019,2168,Food Fish - Resident
42775,2019,1316,Whelk - Resident
42775,2019,2567,Horseshoe Crab - Resident
42775,2019,2567,Crab - Resident
42775,2019,3895,Food Fish - Resident
42783,2019,1589,Crab - Resident
42783,2019,184,Party/Charter Boat
42783,2019,2499,Food Fish - Resident
42788,2019,2441,Lobster - Resident
42788,2019,4338,Food Fish - Resident
42789,2019,5551,Food Fish - Resident
42790,2019,1396,Crab - Resident
42790,2019,193,Lobster - Resident
42790,2019,2727,Food Fish - Resident
42798,2019,1418,Whelk - Resident
42798,2019,4046,Horseshoe Crab - Resident
42798,2019,4046,Crab - Resident
42798,2019,5590,Food Fish - Resident
42818,2019,1086,Food Fish - Resident
42818,2019,451,Horseshoe Crab - Resident
42818,2019,451,Crab - Resident
42819,2019,1104,Whelk - Resident
42819,2019,1216,Lobster - Resident
42819,2019,2132,Horseshoe Crab - Resident
42819,2019,2132,Crab - Resident
42819,2019,3535,Food Fish - Resident
42823,2019,1090,Whelk - Resident
42823,2019,1196,Food Fish - Resident
42823,2019,2058,Horseshoe Crab - Resident
42823,2019,2058,Crab - Resident
42823,2019,5404,Lobster - Resident
42832,2019,3846,Food Fish - Resident
42839,2019,1177,Whelk - Resident
42839,2019,123,Menhaden Purse Seine 30 GT or less
42839,2019,2028,Horseshoe Crab - Resident
42839,2019,2028,Crab - Resident
42839,2019,514,Food Fish - Resident
42839,2019,602,Lobster - Resident
42840,2019,2896,Food Fish - Resident
42848,2019,11330,Food Fish/Crustacea Dealer/Shipper
42848,2019,2205,Food Fish - Resident
42873,2019,112,Horseshoe Crab - Resident
42873,2019,112,Crab - Resident
42873,2019,1311,Whelk - Resident
42873,2019,2569,Lobster - Resident
42873,2019,3039,Food Fish - Resident
42874,2019,2288,Party/Charter Boat
42880,2019,2083,Horseshoe Crab - Resident
42880,2019,2083,Crab - Resident
42880,2019,3244,Food Fish - Resident
42882,2019,385,Horseshoe Crab - Resident
42882,2019,385,Crab - Resident
42882,2019,852,Food Fish - Resident
42883,2019,101479,Food Fish - NR
42883,2019,1361,Horseshoe Crab - NR
42883,2019,1361,Crab - NR
42884,2019,1033,Food Fish - Resident
42885,2019,1164,Food Fish - Resident
42909,2019,5580,Food Fish - Resident
42909,2019,95,Party/Charter Boat
42912,2019,1786,Horseshoe Crab - Resident
42912,2019,1786,Crab - Resident
42912,2019,3326,Food Fish - Resident
42922,2019,3804,Food Fish - Resident
42925,2019,1049,Whelk - Resident
42946,2019,1336,Whelk - Resident
42946,2019,300,Lobster - Resident
42946,2019,5507,Food Fish - Resident
42951,2019,1094,Whelk - Resident
42951,2019,159,Food Fish - Resident
42951,2019,2381,Horseshoe Crab - Resident
42951,2019,2381,Crab - Resident
42951,2019,411,Lobster - Resident
42956,2019,773,Lobster - NR
42966,2019,1035,Food Fish - Resident
42966,2019,437,Horseshoe Crab - Resident
42966,2019,437,Crab - Resident
42966,2019,5500,Lobster - Resident
42972,2019,1268,Horseshoe Crab - Resident
42972,2019,1268,Crab - Resident
42976,2019,1065,Whelk - Resident
42976,2019,2815,Horseshoe Crab - Resident
42976,2019,2815,Crab - Resident
42976,2019,4342,Food Fish - Resident
42991,2019,3973,Horseshoe Crab - Resident
42991,2019,3973,Crab - Resident
42997,2019,1738,Food Fish - Resident
42997,2019,330,Lobster - Resident
42997,2019,64,Horseshoe Crab - Resident
42997,2019,64,Crab - Resident
43001,2019,2113,Crab - Resident
43001,2019,3660,Food Fish - Resident
43006,2019,2222,Food Fish - Resident
43007,2019,179,Food Fish - Resident
43026,2019,3484,Food Fish - Resident
43027,2019,85,Party/Charter Boat
43028,2019,1461,Food Fish - Resident
43028,2019,233,Party/Charter Boat
43033,2019,3864,Horseshoe Crab - Resident
43033,2019,3864,Crab - Resident
43037,2019,1120,Lobster - Resident
43037,2019,2635,Crab - Resident
43037,2019,3311,Food Fish - Resident
43039,2019,3853,Horseshoe Crab - Resident
43039,2019,3853,Crab - Resident
43052,2019,10729,Food Fish/Crustacea Dealer/Shipper
43052,2019,2446,Horseshoe Crab - Resident
43052,2019,2446,Crab - Resident
43052,2019,4107,Food Fish - Resident
43063,2019,10452,Food Fish/Crustacea Dealer/Shipper
43063,2019,1144,Horseshoe Crab - Resident
43063,2019,1144,Crab - Resident
43063,2019,1159,Whelk - Resident
43063,2019,5474,Lobster - Resident
43063,2019,946,Food Fish - Resident
43067,2019,1166,Whelk - Resident
43091,2019,10897,Food Fish/Crustacea Dealer/Shipper
43091,2019,2811,Horseshoe Crab - Resident
43091,2019,2811,Crab - Resident
43091,2019,2874,Food Fish - Resident
43092,2019,1583,Horseshoe Crab - Resident
43092,2019,1583,Crab - Resident
43092,2019,1881,Food Fish - Resident
43092,2019,9047,Food Fish/Crustacea Dealer/Shipper
43095,2019,4015,Horseshoe Crab - Resident
43095,2019,4015,Crab - Resident
43105,2019,1018,Whelk - Resident
43105,2019,21,Lobster - Resident
43105,2019,3951,Horseshoe Crab - Resident
43105,2019,3951,Crab - Resident
43105,2019,442,Food Fish - Resident
43110,2019,162,Party/Charter Boat
43110,2019,1805,Party/Charter Boat
43110,2019,2654,Food Fish - Resident
43118,2019,5563,Food Fish - Resident
43131,2019,2524,Horseshoe Crab - Resident
43131,2019,2524,Crab - Resident
43137,2019,119,Horseshoe Crab - Resident
43137,2019,119,Crab - Resident
43137,2019,1203,Whelk - Resident
43137,2019,15,Food Fish - Resident
43152,2019,1101,Whelk - Resident
43152,2019,1291,Food Fish - Resident
43152,2019,3885,Horseshoe Crab - Resident
43152,2019,3885,Crab - Resident
43152,2019,842,Lobster - Resident
43164,2019,1892,Crab - Resident
43164,2019,296,Lobster - Resident
43164,2019,3452,Food Fish - Resident
43171,2019,2829,Food Fish - Resident
43187,2019,2179,Horseshoe Crab - Resident
43187,2019,2179,Crab - Resident
43193,2019,2235,Horseshoe Crab - Resident
43193,2019,2235,Crab - Resident
43193,2019,3771,Food Fish - Resident
43204,2019,1865,Horseshoe Crab - Resident
43204,2019,1865,Crab - Resident
43204,2019,2149,Food Fish - Resident
43204,2019,3265,Lobster - Resident
43205,2019,1592,Food Fish - Resident
43205,2019,2093,Horseshoe Crab - Resident
43205,2019,2093,Crab - Resident
43205,2019,5274,Lobster - Resident
43206,2019,2157,Horseshoe Crab - Resident
43206,2019,2157,Crab - Resident
43206,2019,2280,Lobster - Resident
43206,2019,743,Food Fish - Resident
43208,2019,249,Food Fish - Resident
43208,2019,5647,Lobster - Resident
43208,2019,629,Horseshoe Crab - Resident
43208,2019,629,Crab - Resident
43211,2019,1051,Lobster - Resident
43211,2019,400,Food Fish - Resident
43211,2019,680,Crab - Resident
43213,2019,2682,Horseshoe Crab - Resident
43213,2019,2682,Crab - Resident
43213,2019,3972,Food Fish - Resident
43225,2019,1227,Whelk - Resident
43225,2019,1858,Food Fish - Resident
43225,2019,3877,Horseshoe Crab - Resident
43225,2019,3877,Crab - Resident
43225,2019,524,Lobster - Resident
43225,2019,524,Lobster Bait Gill Net
43240,2019,101513,Food Fish - NR
43280,2019,3799,Food Fish - Resident
43289,2019,1345,Crab - Resident
43289,2019,2674,Food Fish - Resident
43306,2019,1195,Whelk - Resident
43306,2019,1886,Party/Charter Boat
43306,2019,2806,Food Fish - Resident
43312,2019,1248,Lobster - Resident
43312,2019,1393,Whelk - Resident
43312,2019,1956,Horseshoe Crab - Resident
43312,2019,1956,Crab - Resident
43312,2019,3121,Food Fish - Resident
43313,2019,2176,Food Fish - Resident
43315,2019,310,Crab - Resident
43317,2019,1127,Whelk - Resident
43317,2019,3843,Horseshoe Crab - Resident
43317,2019,3843,Crab - Resident
43317,2019,405,Food Fish - Resident
43318,2019,1247,Lobster - Resident
43318,2019,3540,Food Fish - Resident
43320,2019,1044,Food Fish - Resident
43320,2019,1270,Whelk - Resident
43320,2019,440,Horseshoe Crab - Resident
43320,2019,440,Crab - Resident
43320,2019,5504,Lobster - Resident
43321,2019,1642,Horseshoe Crab - Resident
43321,2019,1642,Crab - Resident
43321,2019,3400,Lobster - Resident
43321,2019,66,Food Fish - Resident
43322,2019,3995,Horseshoe Crab - Resident
43322,2019,3995,Crab - Resident
43322,2019,486,Food Fish - Resident
43333,2019,1804,Food Fish - Resident
43333,2019,208,Party/Charter Boat
43350,2019,3866,Crab - Resident
43350,2019,5397,Food Fish - Resident
43364,2019,1336,Food Fish - Resident
43372,2019,1402,Whelk - Resident
43372,2019,3986,Crab - Resident
43372,2019,4336,Food Fish - Resident
43375,2019,1205,Whelk - Resident
43375,2019,3638,Food Fish - Resident
43375,2019,3869,Horseshoe Crab - Resident
43375,2019,3869,Crab - Resident
43375,2019,5826,Lobster - Resident
43375,2019,5826,Lobster Bait Gill Net
43378,2019,3954,Food Fish - Resident
43378,2019,67,Lobster - Resident
43378,2019,67,Lobster Bait Gill Net
43384,2019,1002,Whelk - Resident
43384,2019,1307,Lobster - Resident
43384,2019,1307,Lobster Bait Gill Net
43384,2019,1962,Horseshoe Crab - Resident
43384,2019,1962,Crab - Resident
43384,2019,2019,Party/Charter Boat
43384,2019,3551,Food Fish - Resident
43391,2019,1043,Whelk - Resident
43391,2019,1854,Lobster - Resident
43391,2019,4341,Food Fish - Resident
43393,2019,5283,Lobster - Resident
43393,2019,56,Food Fish - Resident
43393,2019,92,Crab - Resident
43394,2019,2986,Food Fish - Resident
43394,2019,4058,Horseshoe Crab - Resident
43394,2019,4058,Crab - Resident
43394,2019,5893,Lobster - Resident
43397,2019,1615,Crab - Resident
43397,2019,2929,Lobster - Resident
43397,2019,2978,Food Fish - Resident
43404,2019,1411,Whelk - Resident
43404,2019,2820,Horseshoe Crab - Resident
43404,2019,2820,Crab - Resident
43404,2019,5479,Food Fish - Resident
43417,2019,3414,Food Fish - Resident
43424,2019,336,Food Fish - Resident
43425,2019,1204,Whelk - Resident
43425,2019,2592,Horseshoe Crab - Resident
43425,2019,2592,Crab - Resident
43450,2019,1193,Whelk - Resident
43450,2019,91,Food Fish - Resident
43451,2019,2066,Food Fish - Resident
